,date,headline,section,word_count
4191,2016-01-18T00:00:00Z,Mississippi Fights to Keep Control of Its Beleaguered Child Welfare System,U.S.,1437
4192,2016-01-18T00:00:00Z,A Childhood Crush Comes Back Into View in New York,N.Y. / Region,678
4193,2016-01-18T00:00:00Z,Strat-O-Matic Builds Out Its Digital Game Roster,Technology,1058
4194,2016-01-18T00:00:00Z,"Marketing in the Moments, to Reach Customers Online",Business Day,931
4195,2016-01-18T00:00:00Z,"Artistry and Joy, in Victory and Defeat",Sports,1046
4196,2016-01-18T00:00:00Z,Mini Brand Fits Celebrities Into Super Bowl Ads,Business Day,471
4197,2016-01-18T00:00:00Z,Atypical Pursuit of an N.H.L. Dream ,Sports,1039
4198,2016-01-18T00:00:00Z,U.S. Growth and Employment Data Tell Different Stories,Business Day,1281
4199,2016-01-18T00:00:00Z,"As Knicks Slip, Kristaps Porzingis Learns He Must Add Greed to His Game",Sports,844
4200,2016-01-18T00:00:00Z,Netflix’s Opaque Disruption Annoys Rivals on TV,Business Day,978
4201,2016-01-18T00:00:00Z,"Bryan Brothers Seek Return to Top of Their Game, and the Rankings",Sports,1193
4202,2016-01-18T00:00:00Z,Obama&#8217;s Goal to Wipe Out Malaria May Be a Dream Too Far,U.S.,1141
4203,2016-01-18T00:00:00Z,China’s Growth Report and Oil Company Earnings,Business Day,864
4204,2016-01-18T00:00:00Z,A Businessman Who Trades in Hand-Me-Downs,World,1115
4205,2016-01-18T00:00:00Z,U.N.-Appointed Panel Calls for a Tax to Pay for Crises,World,782
4206,2016-01-18T00:00:00Z,Here’s What You Missed in the Debate,U.S.,1030
4207,2016-01-18T00:00:00Z,"In 2016 Race, Local Matters Give Way to National Tone",U.S.,1224
4208,2016-01-18T00:00:00Z,Questions on Subsidies and Local Hiring Surround Syracuse Project,N.Y. / Region,1325
4209,2016-01-18T00:00:00Z,"Justifiable Homicides, Taken Off the Books, Alter a Murder Tally ",N.Y. / Region,1192
4210,2016-01-18T00:00:00Z,"Ted Marchibroda, Who Led Colts and Ravens, Dies at 84",Sports,774
4211,2016-01-18T00:00:00Z,"In Rural Alabama, a Longtime Mistrust of Medicine Fuels a Tuberculosis Outbreak",U.S.,1242
4212,2016-01-18T00:00:00Z,"Second Coin Toss Was Referee’s Call, League Says",Sports,513
4213,2016-01-18T00:00:00Z,Covering War at Home Costs a Yemeni His Life,World,551
4214,2016-01-18T00:00:00Z,"Peyton Manning, the Broncos’ Flickering Star, Glows Just in Time",Sports,1082
4215,2016-01-18T00:00:00Z,British Labour Leader Offers Compromise on Trident Program,World,608
4216,2016-01-18T00:00:00Z,An Adman&#8217;s Big Pitch: His Life&#8217;s Work,N.Y. / Region,955
4217,2016-01-18T00:00:00Z,"Missing Man Back in China, Confessing to Fatal Crime",World,691
4218,2016-01-18T00:00:00Z,"3 Americans Are Missing in Baghdad, Embassy Says",World,234
4219,2016-01-18T00:00:00Z,Treasury Auctions Set for the Week of Jan. 18,Business Day,467
4220,2016-01-18T00:00:00Z,Man Dies in France After Painkiller Drug Trial,Business Day,314
4221,2016-01-18T00:00:00Z,Hot Sets and Warm Chilly Nights at NYC Winter Jazzfest Marathon,Arts,1043
4222,2016-01-18T00:00:00Z,"At NYC Winter Jazzfest Marathon, New Faces Make Their Mark at Grooving Places",Arts,679
4223,2016-01-18T00:00:00Z,Review: Cramming ‘War &amp; Peace’ Into a Mini-Series,Arts,620
4224,2016-01-18T00:00:00Z,"Review: In ‘The Narrow Door,’ Paul Lisicky Opens a Window on Friendship",Books,1045
4225,2016-01-18T00:00:00Z,"‘Hail, Caesar!’ Explores the World of the Hollywood ‘Fixer’",Business Day,598
4226,2016-01-18T00:00:00Z,"At Art Students League, Air Rights and Airing Grievances",Arts,1239
4227,2016-01-18T00:00:00Z,"Review: ‘19-2,’ a Police Drama on Acorn TV, Is a Slow Burn",Arts,365
4228,2016-01-18T20:40:00Z,E.U. Needs to Keep Countries on Democratic Path,Business Day,866
4229,2016-01-18T00:00:00Z,Composers’ Collectives Offer Creativity and Challenges,Arts,1009
4230,2016-01-18T00:00:00Z,Narrowing a Gap in the Sci-Fi Universe: One Fangirl Giving a Voice to Others,Business Day,654
4231,2016-01-18T00:00:00Z,Review: Rockapella Sings Nostalgic a Cappella at Feinstein’s/54 Below,Arts,315
4232,2016-01-18T00:00:00Z,Patriots’ Winning Philosophy: Keep the Focus on Winning,Sports,1063
4233,2016-01-18T00:00:00Z,"Review: With Two Star Lutenists, Boston Early Music Festival Comes to the Morgan",Arts,355
4234,2016-01-18T00:00:00Z,"‘Horizon Events,’ Inspired by the Parameters of a PS1 Gallery",Arts,538
4235,2016-01-18T00:00:00Z,"Review: In ‘Excavation Site: Martha Graham U.S.A.,’ a Bond Is Shared",Arts,417
4236,2016-01-18T00:00:00Z,Satellite Tracking Rising Seas Launches Successfully,Science,165
4237,2016-01-18T00:00:00Z,Education Technology Graduates From the Classroom to the Boardroom,Technology,1113
4239,2016-01-18T00:00:00Z,"For Now, Self-Driving Cars Still Need Humans",Technology,1181
4240,2016-01-18T00:00:00Z,"Panthers Build a Big First-Half Lead, Then Outlast the Seahawks",Sports,1058
4241,2016-01-18T00:00:00Z,A Closer Look at Campaign Tax Promises,U.S.,687
4242,2016-01-18T00:00:00Z,Zika Warning Spotlights Latin America’s Fight Against Mosquito-Borne Diseases,World,1095
4243,2016-01-18T00:00:00Z,Tracy Morgan to Star in Television Pilot for FX,Arts,155
4244,2016-01-18T00:00:00Z,"As Track Atones, Some Athletes Seek More Than an Apology",Sports,1224
4245,2016-01-18T00:00:00Z,"David Bowie Hits No. 1 on Billboard Chart with ‘Blackstar,’ a First",Arts,369
4246,2016-01-18T00:00:00Z,State of Emergency Declared Over Man-Made Water Disaster in Michigan City,U.S.,584
4247,2016-01-18T20:40:00Z,"Rooney Manages to Lift United Past Liverpool, 1-0, in a Near-Stalemate",Sports,1134
4248,2016-01-18T00:00:00Z,‘Ride Along 2’ Is No. 1 at Box Office,Movies,279
4249,2016-01-18T00:00:00Z,"Peggy Anderson, Chronicler of the Nursing Profession, Dies at 77",Books,447
4250,2016-01-18T00:00:00Z,European Antitrust Chief Takes Swipe at Privacy Issue,Technology,637
4251,2016-01-18T00:00:00Z,Netanyahu Asserts Israel Will Be Iran’s Watchdog,World,968
4252,2016-01-18T00:00:00Z,At the Ready as New Yorkers Got Unbundled,N.Y. / Region,1121
4253,2016-01-18T00:00:00Z,Details of 7 Iranians Granted Clemency in Prisoner Swap,World,975
4254,2016-01-18T00:00:00Z,How to Watch the Democratic Debate,U.S.,212
4255,2016-01-18T00:00:00Z,"Theatergoers, Desperate to See ‘Hamilton,’ Fall Prey to Ticket Forgers",N.Y. / Region,784
4256,2016-01-18T00:00:00Z,"In Milan, Ermenegildo Zegna and Ralph Lauren Zero In on the One Percent",Fashion & Style,1337
4257,2016-01-18T00:00:00Z,3 Freed Americans Leave Iran; U.S. Places New Sanctions,World,1229
4258,2016-01-18T00:00:00Z,Suicide Attack Kills at Least 13 in Afghanistan,World,517
4259,2016-01-18T14:00:00Z,Time Is Running Out for Last-Place Aston Villa,Sports,901
4260,2016-01-18T00:00:00Z,Indebted Chinese Companies Increase Pressures on Government,Business Day,1213
4261,2016-01-18T11:30:00Z,Making Use of a Fresh Perspective,Business Day,1014
4262,2016-01-18T00:00:00Z,Taiwan’s New Leader Faces a Weak Economy and China’s Might,World,1152
4263,2016-01-18T00:00:00Z,Huffington Post and CNN Waited to Report U.S.-Iran Prisoner-Swap Negotiations,Business Day,628
4264,2016-01-18T00:00:00Z,Review: Jason Craig’s ‘Longyarn’ Features a Mom Who Won’t Shut Up,Theater,680
4265,2016-01-18T00:00:00Z,A Last-Minute Guide to ‘Picasso Sculpture’ at MoMA,Arts,
4266,2016-01-18T11:30:00Z,A Name Game With the Old Masters,Arts,1290
4267,2016-01-18T00:00:00Z,"In Taiwan, Survivor Mentality Stymies Tech Innovation",Technology,1317
4268,2016-01-18T00:00:00Z,"Myra Carter, Dying Mother in Albee’s ‘Three Tall Women,’ Dies at 86",Theater,679
4269,2016-01-18T00:00:00Z,"Chocolate Armenteros, Trumpeter in Afro-Cuban Tradition, Dies at 87",Arts,670
4270,2016-01-18T00:00:00Z,"Red Simpson, Who Made Trucks a Vehicle for the Bakersfield Sound, Dies at 81",Arts,706
4271,2016-01-18T00:00:00Z,"Otis Clay, R&amp;B Singer, Dies at 73",Arts,242
4272,2016-01-18T00:00:00Z,Benjamin Genocchio of Artnet to Head Armory Show,Arts,382
4273,2016-01-19T00:00:00Z,Un titán argentino llega para expandir nuestros conocimientos sobre los dinosaurios,Universal,1060
4275,2016-01-19T00:00:00Z,Lo que hay detrás de los recientes auges y caídas en la industria del petróleo,Universal,1042
4276,2016-01-19T00:00:00Z,Letter by the Intelligence Agencies’ Inspector General,U.S.,
4277,2016-01-19T22:27:50Z,Bonnaroo Announces 2016 Lineup Led by LCD Soundsystem and Dead &#038; Company,Arts,241
4278,2016-01-19T22:25:21+0000,Proposed Legislation Would Add Scrutiny of Wall Street Regulators,Business Day,1086
4279,2016-01-19T22:00:16Z,Dickens Classic,Crosswords & Games,495
4280,2016-01-19T00:00:00Z,Lawsuit Over Himan Brown Estate,N.Y. / Region,
4281,2016-01-19T00:00:00Z,Aterrizando en Venezuela: En busca de desodorante en el mercado negro,Universal,775
4282,2016-01-19T19:14:19Z,Ta-Nehisi Coates Criticizes Bernie Sanders Over His Opposition to Reparations,U.S.,597
4283,2016-01-19T00:00:00Z,Your Evening Briefing,NYT Now,12
4284,2016-01-19T00:00:00Z,"Your Tuesday Evening Briefing: Flint, Sarah Palin, World Economic Forum",NYT Now,792
4285,2016-01-19T18:12:07+0000,A Romantic Weekend for Two: Solving a Crime,T Magazine,276
4286,2016-01-19T00:00:00Z,What to Watch Tuesday,Arts,516
4287,2016-01-19T17:50:58Z,&#8216;Star Wars: The Force Awakens&#8217; Receives a Cool Reception in China,Arts,258
4288,2016-01-19T17:28:24Z,Bernie Sanders Widens Lead Over Hillary Clinton in New Hampshire,U.S.,743
4289,2016-01-19T17:26:03Z,"Jan. 19, 2016 — Pictures of the Day",Multimedia/Photos,15
4292,2016-01-19T00:00:00Z,Remembering ASAP Yams,Arts,10
4293,2016-01-19T00:00:00Z,Ecuador’s Barcelona,Sports,23
4294,2016-01-19T00:00:00Z,"In Milan, Fendi Focuses on a Cozy Life at Home",T Magazine,18
4295,2016-01-19T16:55:42Z,Microsoft to Donate $1 Billion in Cloud Services to Nonprofits and Researchers,Technology,454
4296,2016-01-19T16:30:29Z,&#8216;Gentleman&#8217;s Guide&#8217; Kills It in Final Week on Broadway,Arts,173
4298,2016-01-19T15:47:13+0000,Chocolate by the Book,Food,603
4299,2016-01-19T00:00:00Z,"In Chelsea, a Trio of Galleries Bring Cuba Stateside",T Magazine,377
4300,2016-01-19T00:00:00Z,Document on Steven Cohen's Bank Loan,Business Day,
4301,2016-01-19T14:56:02Z,Campaign Worker for Ben Carson Is Killed in Car Accident,U.S.,287
4302,2016-01-19T00:00:00Z,Of the People,U.S.,
4303,2016-01-19T14:33:09Z,School of Hip-Hop,N.Y. / Region,31
4304,2016-01-19T14:22:08Z,Gov. Terry Branstad Warns Against a Ted Cruz Victory in Iowa,U.S.,502
4305,2016-01-19T14:10:50Z,Hundreds Will Get City Opera Refund,Arts,302
4306,2016-01-19T14:06:22Z,Donald Trump Bears Down on Iowa as Voting Nears,U.S.,452
4307,2016-01-19T13:34:49Z,Turkish Burned Milk Pudding,Food,13
4309,2016-01-19T13:23:47Z,"Sarah Palin&#8217;s Daughter Slams Ted Cruz, Fans Trump Endorsement Speculation",U.S.,451
4311,2016-01-19T00:00:00Z,"Three’s a Trend: Men’s Wear, Come Undone",T Magazine,100
4312,2016-01-19T12:52:38Z,New Writings by Donald Judd Coming to Light,Arts,328
4313,2016-01-19T12:16:24Z,&#8216;Supplements and Safety&#8217; Explores What&#8217;s in Your Supplements,Health,565
4315,2016-01-19T00:00:00Z,Activist Investor's Report on Viacom,Business Day,
4316,2016-01-19T00:00:00Z,"In Milan, Gucci Celebrates the Delightfully Weird",T Magazine,18
4317,2016-01-19T11:18:41Z,"A Military Wife During Deployment Is Asked, &#8216;Is It Worth It?&#8217;",U.S.,842
4318,2016-01-19T10:56:39Z,"At New Digital Lenders, Math Rules",Technology,868
4319,2016-01-19T00:00:00Z,Appeals-Court-on-Insider-Trading,Business Day,
4320,2016-01-19T10:00:23Z,1941: Nazi Raiders Reported Active,World,124
4322,2016-01-19T09:35:56Z,"Dick Costolo, Former Twitter C.E.O., Embarks on Next Chapter",Technology,419
4323,2016-01-19T09:33:00Z,Daily Report: Ed Tech Start-Ups Face New Challenges,Technology,189
4324,2016-01-19T09:05:36Z,"Bette Midler Coming to Broadway in &#8216;Hello, Dolly!&#8217;",Arts,324
4326,2016-01-19T00:00:00Z,"The Conductor Andrew Litton, Finding a Different Tempo",Arts,1009
4327,2016-01-19T00:00:00Z,On Peering at an Elevator Inspector’s Initials,N.Y. / Region,103
4328,2016-01-19T08:25:08Z,1916: France Welcomes Hostages,World,85
4329,2016-01-19T00:00:00Z,Giorgio Armani: Fall 2016,Fashion & Style,7
4330,2016-01-19T08:00:55Z,Here&#8217;s Someone You Never Heard of. Read On.,Times Topics,1309
4331,2016-01-19T07:36:50Z,"Weekly News Quiz | Jan. 12-18, 2016",Education,85
4332,2016-01-19T07:00:55Z,"Donald Trump Heads to Iowa, Where Fight With Ted Cruz Is Out in the Open",U.S.,370
4333,2016-01-19T06:45:41Z,Bernie Sanders Hits the Road to Try to Solidify His Iowa Ground Game,U.S.,221
4334,2016-01-19T06:30:33Z,Jeb Bush to Speak at the Council on Foreign Relations in New York,U.S.,321
4335,2016-01-19T06:15:32Z,"Ted Cruz, on New Hampshire Bus Tour, Makes a Brief Effort in Spanish",U.S.,216
4336,2016-01-19T00:00:00Z,New York Today: Hold Your Horses,N.Y. / Region,892
4337,2016-01-19T06:00:43Z,Nikki Haley&#8217;s State of the Union Response Sours Tea Party Voters&#8217; Mood,U.S.,365
4338,2016-01-19T00:00:00Z,"Your Tuesday Briefing: Bernie Sanders, Glenn Frey, Tennis",NYT Now,1064
4340,2016-01-19T00:00:00Z,Your Tuesday Briefing,NYT Now,10
4341,2016-01-19T00:00:00Z,DSquared2: Fall 2016,Fashion & Style,7
4342,2016-01-19T05:02:12Z,Student Question | Under What Conditions Do You Do Your Best Work?,Education,702
4343,2016-01-19T04:29:38Z,News Q&#8217;s | &#8216;A Rare Chance to Pursue a New Path&#8217; for U.S. and Iran,Education,217
4344,2016-01-19T00:00:00Z,Why 2016 Is Different From All Other Recent Elections,The Upshot,1005
4345,2016-01-19T00:00:00Z,Underestimating Cruz and Trump: A Post-Mortem,The Upshot,1110
4361,2016-01-19T03:00:22Z,Greenland&#8217;s Endless (for Now) Landscape,Multimedia/Photos,915
4363,2016-01-19T00:00:00Z,"Corrections: January 19, 2016",Corrections,477
4364,2016-01-19T00:00:00Z,Quotation of the Day,Today’s Paper,50
4365,2016-01-19T00:00:00Z,"With Late Surge, Raptors Defeat Nets for Fifth Straight Victory ",Sports,394
4366,2016-01-19T00:20:37Z,Thousands Turn Out on King Day to Hear Bernie Sanders Speak in Alabama,U.S.,779
4367,2016-01-19T00:10:00Z,Ted Cruz &#8216;Super PAC&#8217; Invests Additional $2.5 Million in Advertising,U.S.,240
4368,2016-01-19T00:00:00Z,Sri Lanka Suspends a Coach,Sports,56
4369,2016-01-19T00:00:00Z,Portland State Player Dies,Sports,45
4370,2016-01-19T00:04:13Z,中国的返乡潮,Business Day,1
4371,2016-01-19T00:02:47Z,Word of the Day + Quiz | ratiocination,Education,174
4372,2016-01-19T00:00:00Z,"Paid Notice: Deaths  KRESS, ALAN HOWARD",Paid Death Notices,145
4373,2016-01-19T00:00:00Z,"Paid Notice: Deaths  ISSELBACHER, MARGA (NEE SCHIFF)",Paid Death Notices,72
4374,2016-01-19T00:00:00Z,"Paid Notice: Deaths  FELDMAN, ELAINE KRAM",Paid Death Notices,103
4375,2016-01-19T00:00:00Z,"Paid Notice: Deaths  BERNARD, HERBERT C",Paid Death Notices,298
4376,2016-01-19T00:00:00Z,"Paid Notice: Deaths  LEVINE, LILLIAN",Paid Death Notices,100
4377,2016-01-19T00:00:00Z,"Paid Notice: Deaths  GARIBALDI, JUSTICE MARIE L.",Paid Death Notices,805
4378,2016-01-19T00:00:00Z,"Paid Notice: Deaths  LIEBER, CONSTANCE",Paid Death Notices,190
4379,2016-01-19T00:00:00Z,"Paid Notice: Deaths  ABRAMSON, RICHARD",Paid Death Notices,314
4380,2016-01-19T00:00:00Z,"Paid Notice: Deaths  EHRMAN, MARK",Paid Death Notices,45
4381,2016-01-19T00:00:00Z,"Paid Notice: Deaths  ALLMAN, DANIEL J.",Paid Death Notices,72
4382,2016-01-19T00:00:00Z,"Paid Notice: Deaths  BINDER, FREDERICK M.",Paid Death Notices,50
4383,2016-01-19T00:00:00Z,"Paid Notice: Deaths  WALSH, JOSEPH M.",Paid Death Notices,180
4384,2016-01-19T00:00:00Z,"Paid Notice: Deaths  GORFINKLE, SARA A.",Paid Death Notices,56
4385,2016-01-19T00:00:00Z,"Paid Notice: Deaths  ABRAMSON, RICHARD S",Paid Death Notices,86
4386,2016-01-19T00:00:00Z,"Paid Notice: Deaths  LIEBER, CONSTANCE",Paid Death Notices,253
4387,2016-01-19T00:00:00Z,"Paid Notice: Deaths  MURPHY, ARTHUR W.",Paid Death Notices,126
4388,2016-01-19T00:00:00Z,"Paid Notice: Deaths  SHULDMAN, CHANKA (ANNA)",Paid Death Notices,72
4389,2016-01-19T00:00:00Z,"Paid Notice: Deaths  SIEGLER, LILLIAN R (NEE MENKES)",Paid Death Notices,58
4390,2016-01-19T00:00:00Z,"Paid Notice: Deaths  ABRAMSON, RICHARD",Paid Death Notices,36
4391,2016-01-19T00:00:00Z,"Paid Notice: Deaths  SONTAG, JACOB ROSS",Paid Death Notices,75
4392,2016-01-19T00:00:00Z,"Paid Notice: Deaths  KRESS, ALAN",Paid Death Notices,55
4393,2016-01-19T00:00:00Z,"Paid Notice: Deaths  LEVINE, LILLIAN",Paid Death Notices,120
4394,2016-01-19T00:00:00Z,"Paid Notice: Deaths  ADES, ALAN M",Paid Death Notices,117
4395,2016-01-19T00:00:00Z,"Paid Notice: Deaths  GIOVANNIELLO, MARGARET MONTGOMERY TORR",Paid Death Notices,182
4396,2016-01-19T00:00:00Z,"Paid Notice: Deaths  YANKAUER, MARGARET BONNY",Paid Death Notices,198
4397,2016-01-19T00:00:00Z,"Paid Notice: Deaths  ZALK, RICHARD",Paid Death Notices,170
4398,2016-01-19T00:00:00Z,"Paid Notice: Deaths  ADES, ALAN M",Paid Death Notices,417
4399,2016-01-19T00:00:00Z,"Paid Notice: Deaths  LIEBER, CONSTANCE E",Paid Death Notices,321
4400,2016-01-19T00:00:00Z,"Paid Notice: Deaths  HARNETT, RUTH",Paid Death Notices,232
4401,2016-01-19T00:00:00Z,Fox Sports Ousts Greg Norman,Sports,156
4402,2016-01-19T00:00:00Z,Justin Upton Is Said to Agree on Deal With Tigers,Sports,478
4403,2016-01-19T00:00:00Z,Swansea Moves Out of Danger,Sports,127
4404,2016-01-19T00:00:00Z,Sepp Blatter Will Remain on Payroll,Sports,152
4405,2016-01-19T00:00:00Z,Royals Retain Outfielder Lorenzo Cain,Sports,96
4406,2016-01-19T00:00:00Z,8th-Seeded Venus Williams Loses in First Round at Australian Open,Sports,975
4407,2016-01-19T00:00:00Z,Tennis&#8217;s Watchdog Seems to Operate in the Dark,Sports,1182
4408,2016-01-19T00:00:00Z,"George Jonas, Whose Book Was the Basis of the Film ‘Munich,’ Dies at 80",Books,956
4409,2016-01-19T00:00:00Z,U.N. Official Cleared in Leak Inquiry,World,94
4410,2016-01-19T00:00:00Z,California: Federal Inquiry Sought in Shooting,U.S.,110
4411,2016-01-19T00:00:00Z,Morocco: Belgian Linked to Leader of the Paris Attacks Is Arrested,World,109
4412,2016-01-19T00:00:00Z,Alabama: More Test Positive for Tuberculosis,U.S.,115
4413,2016-01-19T00:00:00Z,"Macedonia: Elections Scheduled, but Opposition Threatens Boycott",World,104
4414,2016-01-19T00:00:00Z,A Woman’s Mission: Teaching Her Children to Stay ‘Full of Hope’,N.Y. / Region,661
4415,2016-01-19T00:00:00Z,"China G.D.P. Growth at Slowest Pace Since 2009, Data Shows",Business Day,736
4416,2016-01-19T00:00:00Z,Hillary Clinton Gets Set for a Long Slog Against Bernie Sanders,U.S.,1297
4417,2016-01-19T00:00:00Z,"Glenn Frey, Singer-Songwriter and Eagles Founding Member, Dies at 67",Arts,882
4418,2016-01-19T00:00:00Z,U.S.-Iranian Swaps Pit Compassion Against Costs,U.S.,1251
4419,2016-01-19T00:00:00Z,The Knicks’ Kristaps Porzingis Is a Precious Import. Handle With Care.,Sports,1085
4420,2016-01-19T00:00:00Z,Fairfield Ponders a Future Without General Electric,N.Y. / Region,754
4421,2016-01-19T00:00:00Z,Dispute Over Opposition&#8217;s Seat at Table Threatens to Push Back Syria Peace Talks,World,918
4422,2016-01-19T00:00:00Z,British Have a Go at Trump but Shy Away From a Ban,World,809
4423,2016-01-19T00:00:00Z,"From Thursday Night Roots, N.F.L. Revenue Grows ",Sports,837
4424,2016-01-19T00:00:00Z,"As More Pay by Smartphone, Banks Scramble to Keep Up",Technology,1140
4425,2016-01-19T00:00:00Z,Boots? Marco Rubio Wants to Talk Guns and Football,U.S.,981
4426,2016-01-19T00:00:00Z,Rio Tinto Plans to Increase Production and Shipments,Business Day,107
